学部,学院,学历,毕业年度,去向类别,单位名称,人数
社会科学学部,马克思主义学院,硕士,2023,就业,重庆三峡职业学院,1
社会科学学部,马克思主义学院,硕士,2023,就业,国家税务总局长宁县税务局,1
社会科学学部,马克思主义学院,硕士,2023,就业,深圳市光明区教育局,1
社会科学学部,马克思主义学院,硕士,2023,升学,中国社会科学院大学,1
社会科学学部,马克思主义学院,硕士,2023,就业,成都市双流区教育局,1
社会科学学部,马克思主义学院,硕士,2023,就业,大竹县高端人才服务中心,1
社会科学学部,马克思主义学院,硕士,2023,升学,东南大学,1
社会科学学部,马克思主义学院,硕士,2023,就业,深圳市第二高级中学深汕实验学校,1
社会科学学部,马克思主义学院,硕士,2023,就业,国家税务总局吴忠市利通区税务局,1
社会科学学部,马克思主义学院,硕士,2023,就业,重庆市第十八中学,1
理学部,数学与统计学院,本科,2021,升学,重庆大学,25
理学部,数学与统计学院,本科,2021,升学,厦门大学,5
理学部,数学与统计学院,本科,2021,升学,西安交通大学,4
理学部,数学与统计学院,本科,2021,升学,四川大学,3
理学部,数学与统计学院,本科,2021,升学,中国科学技术大学,3
理学部,数学与统计学院,本科,2021,升学,山东大学,3
理学部,数学与统计学院,本科,2021,升学,中山大学,2
理学部,数学与统计学院,本科,2021,就业,中国重汽集团重庆燃油喷射系统有限公司,2
理学部,数学与统计学院,本科,2021,升学,中南大学,2
理学部,数学与统计学院,本科,2021,升学,复旦大学,2
理学部,数学与统计学院,本科,2021,升学,中央财经大学,2
理学部,数学与统计学院,本科,2021,就业,中国平安财产保险股份有限公司重庆分公司,2
理学部,数学与统计学院,本科,2021,升学,上海财经大学,2
理学部,数学与统计学院,本科,2021,升学,中国科学院自动化所,1
理学部,数学与统计学院,本科,2021,就业,华为技术有限公司,1
理学部,数学与统计学院,本科,2021,就业,铜仁市人力资源和社会保障局,1
理学部,数学与统计学院,本科,2021,升学,北京计算科学研究中心,1
理学部,数学与统计学院,本科,2021,升学,中国科学院大学,1
理学部,数学与统计学院,本科,2021,升学,浙江工商大学,1
理学部,数学与统计学院,本科,2021,出国(境)留学或工作,谢菲尔德大学,1
理学部,数学与统计学院,本科,2021,选调生,中共德阳市委组织部,1
理学部,数学与统计学院,本科,2021,升学,中国人民大学,1
理学部,数学与统计学院,本科,2021,升学,华中科技大学,1
理学部,数学与统计学院,本科,2021,出国(境)留学或工作,北卡罗莱纳大学教堂山分校,1
理学部,数学与统计学院,本科,2021,就业,重庆市九龙坡区智康教育培训有限公司,1
理学部,数学与统计学院,本科,2021,就业,盐城市亭湖区好未来教育培训中心有限公司,1
理学部,数学与统计学院,本科,2021,就业,盐城市盐南高新区智康教育培训中心有限公司,1
理学部,数学与统计学院,本科,2021,升学,华中师范大学,1
理学部,数学与统计学院,本科,2021,出国(境)留学或工作,瑞典皇家理工学院,1
理学部,数学与统计学院,本科,2021,升学,北京师范大学,1
理学部,数学与统计学院,本科,2021,就业,重庆长安汽车股份有限公司,1
理学部,数学与统计学院,本科,2021,升学,西南财经大学,1
理学部,数学与统计学院,本科,2021,就业,广州市晓星火教育科技有限公司,1
理学部,数学与统计学院,本科,2021,就业,重庆锐众人力资源管理有限公司,1
理学部,数学与统计学院,本科,2021,就业,广州心源互动科技有限公司,1
理学部,数学与统计学院,本科,2021,就业,重庆小獾科技有限公司,1
理学部,数学与统计学院,本科,2021,出国(境)留学或工作,都柏林大学,1
理学部,数学与统计学院,本科,2021,就业,重庆觉晓教育科技有限公司,1
理学部,数学与统计学院,本科,2021,出国(境)留学或工作,香港大学,1
理学部,数学与统计学院,本科,2021,就业,杭州海康威视数字技术股份有限公司,1
理学部,数学与统计学院,本科,2021,就业,花旗金融信息服务(中国)有限公司,1
理学部,数学与统计学院,本科,2021,升学,同济大学,1
理学部,数学与统计学院,本科,2021,选调生,中共成都市委组织部,1
理学部,数学与统计学院,本科,2021,出国(境)留学或工作,香港中文大学,1
理学部,数学与统计学院,本科,2021,升学,深圳大学,1
理学部,数学与统计学院,本科,2021,升学,山西大学,1
理学部,数学与统计学院,本科,2021,就业,建水实验中学,1
理学部,数学与统计学院,本科,2021,升学,上海交通大学,1
理学部,数学与统计学院,本科,2021,出国(境)留学或工作,南加州大学,1
理学部,数学与统计学院,本科,2021,就业,中国电信股份有限公司重庆分公司,1
理学部,数学与统计学院,本科,2021,就业,重庆市沙坪坝区行于思课外教育培训学校有限公司,1
理学部,数学与统计学院,本科,2021,志愿服务西部计划,共青团阿克苏市委员会,1
理学部,数学与统计学院,本科,2021,就业,重庆三中英才教育科技有限公司,1
理学部,数学与统计学院,本科,2021,升学,南开大学,1
理学部,数学与统计学院,本科,2021,升学,中共中央党校,1
理学部,数学与统计学院,本科,2021,升学,北京应用物理与计算数学研究所,1
理学部,数学与统计学院,硕士,2021,选调生,中共重庆市委组织部,5
理学部,数学与统计学院,硕士,2021,就业,重庆市江津区教育评估监测中心,3
理学部,数学与统计学院,硕士,2021,就业,胡桃街(上海)信息技术有限公司,2
理学部,数学与统计学院,硕士,2021,就业,许继集团有限公司,2
理学部,数学与统计学院,硕士,2021,就业,招商银行股份有限公司重庆分行,1
理学部,数学与统计学院,硕士,2021,就业,上海农村商业银行股份有限公司,1
理学部,数学与统计学院,硕士,2021,就业,北京有竹居网络技术有限公司,1
理学部,数学与统计学院,硕士,2021,就业,上海德邦物流有限公司,1
理学部,数学与统计学院,硕士,2021,就业,山东海科化工有限公司,1
理学部,数学与统计学院,硕士,2021,就业,西安交通大学附属中学分校,1
理学部,数学与统计学院,硕士,2021,就业,上海电气泰雷兹交通自动化系统有限公司,1
理学部,数学与统计学院,硕士,2021,就业,重庆市字水中学,1
理学部,数学与统计学院,硕士,2021,就业,深圳农村商业银行股份有限公司,1
理学部,数学与统计学院,硕士,2021,就业,北京师范大学昌平附属学校,1
理学部,数学与统计学院,硕士,2021,就业,中国银行股份有限公司安徽省分行,1
理学部,数学与统计学院,硕士,2021,就业,中国邮政储蓄银行股份有限公司湖南省分行,1
理学部,数学与统计学院,硕士,2021,就业,西南证券股份有限公司,1
理学部,数学与统计学院,硕士,2021,选调生,中共眉山市委组织部,1
理学部,数学与统计学院,硕士,2021,就业,中国建设银行股份有限公司遵义市分行,1
理学部,数学与统计学院,硕士,2021,就业,中国联合网络通信有限公司重庆市分公司,1
理学部,数学与统计学院,硕士,2021,就业,西南大学附属中学校,1
理学部,数学与统计学院,硕士,2021,就业,浙江天猫技术有限公司,1
理学部,数学与统计学院,硕士,2021,就业,顾家家居股份有限公司,1
理学部,数学与统计学院,硕士,2021,就业,广西柳工机械股份有限公司,1
理学部,数学与统计学院,硕士,2021,就业,中国农业银行股份有限公司重庆市分行,1
理学部,数学与统计学院,硕士,2021,就业,江苏时代新能源科技有限公司,1
理学部,数学与统计学院,硕士,2021,就业,贵州永红换热冷却技术有限公司,1
理学部,数学与统计学院,硕士,2021,就业,潍柴动力股份有限公司,1
理学部,数学与统计学院,硕士,2021,出国(境)留学或工作,香港中文大学(深圳),1
理学部,数学与统计学院,硕士,2021,选调生,朔州市中级人民法院,1
理学部,数学与统计学院,硕士,2021,就业,中国人民银行贵阳中心支行,1
理学部,数学与统计学院,硕士,2021,就业,陆军军医大学第一附属医院(重庆西南医院),1
理学部,数学与统计学院,硕士,2021,就业,中国平安财产保险股份有限公司重庆分公司,1
理学部,数学与统计学院,硕士,2021,就业,重庆新东方教育培训学校有限公司,1
理学部,数学与统计学院,硕士,2021,就业,重庆市璧山区现代服务业发展促进中心,1
理学部,数学与统计学院,硕士,2021,就业,中国建设银行股份有限公司四川省分行,1
理学部,数学与统计学院,硕士,2021,就业,肇庆高新技术产业开发区中心小学,1
理学部,数学与统计学院,硕士,2021,就业,顺丰科技有限公司,1
理学部,数学与统计学院,硕士,2021,就业,重庆三峡银行股份有限公司,1
理学部,数学与统计学院,硕士,2021,就业,成都华为技术有限公司,1
理学部,数学与统计学院,硕士,2021,就业,武胜县街子工业服务中心,1
理学部,数学与统计学院,硕士,2021,选调生,中国共产党内江市委员会组织部,1
理学部,数学与统计学院,硕士,2021,就业,上海汽车集团股份有限公司零束软件分公司,1
理学部,数学与统计学院,硕士,2021,就业,六盘水师范学院,1
理学部,数学与统计学院,硕士,2021,就业,重庆长安汽车股份有限公司,1
理学部,数学与统计学院,硕士,2021,就业,成都农村商业银行股份有限公司,1
理学部,数学与统计学院,硕士,2021,就业,重庆京东方光电科技有限公司,1
理学部,数学与统计学院,硕士,2021,就业,泸州老窖股份有限公司,1
理学部,数学与统计学院,硕士,2021,就业,特变电工衡阳变压器有限公司,1
理学部,数学与统计学院,硕士,2021,就业,深圳市锐明技术股份有限公司,1
理学部,数学与统计学院,硕士,2021,就业,深圳市龙岗区教育局,1
理学部,数学与统计学院,硕士,2021,就业,重庆市南开中学校,1
理学部,数学与统计学院,硕士,2021,就业,中国移动通信集团重庆有限公司,1
理学部,数学与统计学院,硕士,2021,就业,四川科伦博泰生物医药股份有限公司,1
理学部,数学与统计学院,硕士,2021,就业,中国工商银行股份有限公司网络融资中心,1
理学部,数学与统计学院,硕士,2021,就业,重庆市万州区发展和改革委员会,1
理学部,数学与统计学院,硕士,2021,就业,成都市新津区人力资源服务中心,1
理学部,数学与统计学院,硕士,2021,就业,北京思特奇信息技术股份有限公司,1
理学部,数学与统计学院,硕士,2021,就业,重庆市璧山中学校,1
理学部,数学与统计学院,硕士,2021,就业,中国农业银行股份有限公司江苏省分行,1
理学部,数学与统计学院,硕士,2021,就业,新东方无忧(重庆)教育信息咨询服务有限公司,1
理学部,数学与统计学院,硕士,2021,就业,广州嘉为科技有限公司,1
理学部,数学与统计学院,硕士,2021,就业,海信集团控股股份有限公司,1
理学部,数学与统计学院,硕士,2021,就业,崇州市统计局,1
理学部,数学与统计学院,硕士,2021,就业,中国电信股份有限公司重庆分公司,1
理学部,数学与统计学院,硕士,2021,就业,长城华西银行股份有限公司,1
理学部,数学与统计学院,硕士,2021,就业,重庆誉存大数据科技有限公司,1
理学部,数学与统计学院,硕士,2021,就业,重庆红宇精密工业集团有限公司,1
理学部,数学与统计学院,硕士,2021,就业,上海永辉超市有限公司,1
理学部,数学与统计学院,博士,2021,就业,中国民用航空飞行学院,1
理学部,数学与统计学院,博士,2021,就业,湖南工商大学,1
理学部,数学与统计学院,博士,2021,就业,温州大学,1
理学部,数学与统计学院,博士,2021,就业,盐城师范学院,1
理学部,数学与统计学院,博士,2021,就业,石河子大学,1
理学部,数学与统计学院,博士,2021,就业,重庆工商大学,1
理学部,数学与统计学院,博士,2021,就业,西南石油大学,1
理学部,数学与统计学院,博士,2021,就业,广西民族大学,1
理学部,数学与统计学院,博士,2021,就业,浙江师范大学,1
理学部,数学与统计学院,博士,2021,就业,重庆邮电大学,1
理学部,数学与统计学院,本科,2022,就业,重庆大学,32
理学部,数学与统计学院,本科,2022,升学,武汉大学,4
理学部,数学与统计学院,本科,2022,出国(境)留学或工作,格拉斯哥大学,4
理学部,数学与统计学院,本科,2022,升学,西南财经大学,3
理学部,数学与统计学院,本科,2022,升学,华中科技大学,3
理学部,数学与统计学院,本科,2022,升学,四川大学,2
理学部,数学与统计学院,本科,2022,出国(境)留学或工作,密歇根大学,2
理学部,数学与统计学院,本科,2022,出国(境)留学或工作,曼彻斯特大学,2
理学部,数学与统计学院,本科,2022,升学,复旦大学,2
理学部,数学与统计学院,本科,2022,升学,厦门大学,2
理学部,数学与统计学院,本科,2022,升学,北京师范大学,2
理学部,数学与统计学院,本科,2022,就业,重庆新东方教育培训学校有限公司,1
理学部,数学与统计学院,本科,2022,就业,nan,1
理学部,数学与统计学院,本科,2022,就业,兴业银行股份有限公司三明分行,1
理学部,数学与统计学院,本科,2022,升学,北京理工大学,1
理学部,数学与统计学院,本科,2022,选调生,乌鲁木齐市人力资源和社会保障局,1
理学部,数学与统计学院,本科,2022,升学,中央财经大学,1
理学部,数学与统计学院,本科,2022,升学,北京航空航天大学,1
理学部,数学与统计学院,本科,2022,升学,上海理工大学,1
理学部,数学与统计学院,本科,2022,升学,北京大学,1
理学部,数学与统计学院,本科,2022,就业,中国平安财产保险股份有限公司广东分公司,1
理学部,数学与统计学院,本科,2022,就业,中国建设银行股份有限公司四川省分行,1
理学部,数学与统计学院,本科,2022,选调生,中共彭水苗族土家族自治县委组织部,1
理学部,数学与统计学院,本科,2022,就业,中审众环会计师事务所(特殊普通合伙)云南亚太分所,1
理学部,数学与统计学院,本科,2022,就业,慕思健康睡眠股份有限公司,1
理学部,数学与统计学院,本科,2022,升学,清华大学,1
理学部,数学与统计学院,本科,2022,升学,浙江大学,1
理学部,数学与统计学院,本科,2022,出国(境)留学或工作,香港城市大学,1
理学部,数学与统计学院,本科,2022,就业,重庆臻学文化科技有限公司,1
理学部,数学与统计学院,本科,2022,升学,东南大学,1
理学部,数学与统计学院,本科,2022,就业,中国建设银行股份有限公司安徽省分行,1
理学部,数学与统计学院,本科,2022,升学,同济大学,1
理学部,数学与统计学院,本科,2022,就业,重庆昆仑安全技术有限公司,1
理学部,数学与统计学院,本科,2022,升学,上海交通大学,1
理学部,数学与统计学院,本科,2022,就业,上海我武干细胞科技有限公司,1
理学部,数学与统计学院,本科,2022,升学,南开大学,1
理学部,数学与统计学院,本科,2022,升学,新疆大学,1
理学部,数学与统计学院,本科,2022,升学,山东大学,1
理学部,数学与统计学院,本科,2022,就业,九龙坡区财政收支管理服务中心,1
理学部,数学与统计学院,本科,2022,出国(境)留学或工作,西澳大学,1
理学部,数学与统计学院,本科,2022,就业,奇瑞商用车(安徽)有限公司,1
理学部,数学与统计学院,本科,2022,选调生,中共黔东南州委组织部,1
理学部,数学与统计学院,本科,2022,升学,上海财经大学,1
理学部,数学与统计学院,本科,2022,升学,华东师范大学,1
理学部,数学与统计学院,本科,2022,选调生,中国共产党毕节市委员会组织部,1
理学部,数学与统计学院,本科,2022,升学,对外经济贸易大学,1
理学部,数学与统计学院,本科,2022,就业,北京乾邦科技发展有限公司,1
理学部,数学与统计学院,本科,2022,升学,山西财经大学,1
理学部,数学与统计学院,本科,2022,出国(境)留学或工作,香港大学,1
理学部,数学与统计学院,本科,2022,就业,中移物联网有限公司,1
理学部,数学与统计学院,本科,2022,志愿服务西部计划,共青团重庆市大足区委,1
理学部,数学与统计学院,本科,2022,出国(境)留学或工作,北海道大学,1
理学部,数学与统计学院,本科,2022,就业,中国太平洋财产保险股份有限公司厦门分公司,1
理学部,数学与统计学院,本科,2022,出国(境)留学或工作,丹麦技术大学,1
理学部,数学与统计学院,本科,2022,就业,普联技术有限公司,1
理学部,数学与统计学院,本科,2022,就业,重庆华桐育教育科技有限公司,1
理学部,数学与统计学院,本科,2022,出国(境)留学或工作,阿德莱德大学,1
理学部,数学与统计学院,本科,2022,就业,比亚迪股份有限公司,1
理学部,数学与统计学院,本科,2022,就业,上海米哈游天命科技有限公司,1
理学部,数学与统计学院,本科,2022,升学,上海师范大学,1
理学部,数学与统计学院,本科,2022,升学,西安交通大学,1
理学部,数学与统计学院,硕士,2022,就业,重庆高新技术产业开发区管理委员会,2
理学部,数学与统计学院,硕士,2022,就业,重庆富民银行股份有限公司,2
理学部,数学与统计学院,硕士,2022,就业,中国电信股份有限公司重庆分公司,2
理学部,数学与统计学院,硕士,2022,选调生,中共成都市委组织部,2
理学部,数学与统计学院,硕士,2022,就业,北京大学重庆大数据研究院,2
理学部,数学与统计学院,硕士,2022,选调生,中国共产党重庆市委员会组织部,2
理学部,数学与统计学院,硕士,2022,就业,重庆长安汽车软件科技有限公司,2
理学部,数学与统计学院,硕士,2022,就业,中国邮政储蓄银行股份有限公司江西省分行,1
理学部,数学与统计学院,硕士,2022,就业,中国农业银行股份有限公司远程银行中心重庆分中心,1
理学部,数学与统计学院,硕士,2022,就业,中国移动通信集团河北有限公司,1
理学部,数学与统计学院,硕士,2022,就业,中国移动通信集团河南有限公司,1
理学部,数学与统计学院,硕士,2022,选调生,中共铜仁市委组织部,1
理学部,数学与统计学院,硕士,2022,就业,西安铁一中教育集团,1
理学部,数学与统计学院,硕士,2022,就业,成都飞机工业(集团)有限责任公司,1
理学部,数学与统计学院,硕士,2022,就业,西安市未央区人力资源和社会保障局,1
理学部,数学与统计学院,硕士,2022,就业,湖北商贸学院,1
理学部,数学与统计学院,硕士,2022,就业,重庆市南开中学校,1
理学部,数学与统计学院,硕士,2022,就业,美林数据技术股份有限公司,1
理学部,数学与统计学院,硕士,2022,就业,苏州道征网络科技有限公司,1
理学部,数学与统计学院,硕士,2022,就业,中国民生银行股份有限公司,1
理学部,数学与统计学院,硕士,2022,选调生,吕梁市大数据应用局,1
理学部,数学与统计学院,硕士,2022,就业,中国烟草总公司重庆市公司,1
理学部,数学与统计学院,硕士,2022,就业,重庆长安工业(集团)有限责任公司,1
理学部,数学与统计学院,硕士,2022,就业,重庆市硕恩建筑装饰材料有限公司,1
理学部,数学与统计学院,硕士,2022,就业,重庆市江津第二中学校,1
理学部,数学与统计学院,硕士,2022,就业,中汽信息科技(天津)有限公司,1
理学部,数学与统计学院,硕士,2022,就业,一汽—大众汽车有限公司,1
理学部,数学与统计学院,硕士,2022,就业,国家税务总局海盐县税务局,1
理学部,数学与统计学院,硕士,2022,就业,民生科技有限责任公司,1
理学部,数学与统计学院,硕士,2022,选调生,中共黑龙江省委组织部,1
理学部,数学与统计学院,硕士,2022,就业,中联重科股份有限公司,1
理学部,数学与统计学院,硕士,2022,就业,重庆长安汽车股份有限公司,1
理学部,数学与统计学院,硕士,2022,就业,重庆咏叶装饰设计工程有限公司,1
理学部,数学与统计学院,硕士,2022,就业,四川银行股份有限公司,1
理学部,数学与统计学院,硕士,2022,就业,湖北三江航天红峰控制有限公司,1
理学部,数学与统计学院,硕士,2022,就业,深圳华龙讯达信息技术股份有限公司,1
理学部,数学与统计学院,硕士,2022,就业,中国电信股份有限公司广西分公司,1
理学部,数学与统计学院,硕士,2022,就业,中国移动通信集团江苏有限公司苏州分公司,1
理学部,数学与统计学院,硕士,2022,选调生,中共绵阳市委组织部,1
理学部,数学与统计学院,硕士,2022,就业,河南省烟草公司新乡市公司,1
理学部,数学与统计学院,硕士,2022,就业,兴业数字金融服务(上海)股份有限公司,1
理学部,数学与统计学院,硕士,2022,就业,重庆驰嘉睿商贸有限公司,1
理学部,数学与统计学院,硕士,2022,选调生,中共德阳市委组织部,1
理学部,数学与统计学院,硕士,2022,就业,杭州市星澜中学,1
理学部,数学与统计学院,硕士,2022,就业,招商银行股份有限公司重庆分行,1
理学部,数学与统计学院,硕士,2022,就业,中国银行股份有限公司陕西省分行,1
理学部,数学与统计学院,硕士,2022,就业,北京荣耀终端有限公司,1
理学部,数学与统计学院,硕士,2022,就业,江苏银行股份有限公司南京分行,1
理学部,数学与统计学院,硕士,2022,就业,浙江华为通信技术有限公司,1
理学部,数学与统计学院,硕士,2022,就业,兴业银行股份有限公司郑州分行,1
理学部,数学与统计学院,硕士,2022,就业,中国银行股份有限公司四川省分行,1
理学部,数学与统计学院,硕士,2022,就业,重庆玖银科技有限公司,1
理学部,数学与统计学院,硕士,2022,就业,金堂县教师管理服务中心,1
理学部,数学与统计学院,硕士,2022,就业,山西工程职业学院,1
理学部,数学与统计学院,硕士,2022,就业,中国空气动力研究与发展中心计算空气动力研究所,1
理学部,数学与统计学院,硕士,2022,出国(境)留学或工作,夏威夷大学,1
理学部,数学与统计学院,硕士,2022,选调生,中共东莞市委组织部,1
理学部,数学与统计学院,硕士,2022,就业,比亚迪股份有限公司,1
理学部,数学与统计学院,硕士,2022,就业,交通银行股份有限公司重庆市分行,1
理学部,数学与统计学院,硕士,2022,选调生,中国共产党内江市委员会组织部(待分配),1
理学部,数学与统计学院,硕士,2022,就业,重庆海森世纪信息技术,1
理学部,数学与统计学院,硕士,2022,就业,重庆市字水中学,1
理学部,数学与统计学院,硕士,2022,就业,中国航发四川燃气涡轮研究院,1
理学部,数学与统计学院,硕士,2022,就业,重庆市南岸区江南小学校,1
理学部,数学与统计学院,硕士,2022,升学,华中科技大学,1
理学部,数学与统计学院,硕士,2022,就业,马上消费金融股份有限公司,1
理学部,数学与统计学院,硕士,2022,就业,重庆市第一中学校,1
理学部,数学与统计学院,硕士,2022,选调生,中共赵县县委组织部,1
理学部,数学与统计学院,硕士,2022,选调生,太原市审计局,1
理学部,数学与统计学院,硕士,2022,就业,交通银行股份有限公司,1
理学部,数学与统计学院,硕士,2022,就业,杭州联合农村商业银行股份有限公司,1
理学部,数学与统计学院,硕士,2022,就业,国家税务总局南充市高坪区税务局,1
理学部,数学与统计学院,硕士,2022,就业,科大讯飞股份有限公司,1
理学部,数学与统计学院,硕士,2022,就业,成都高新技术产业开发区教育文化和卫生健康局,1
理学部,数学与统计学院,硕士,2022,就业,中移物联网有限公司,1
理学部,数学与统计学院,硕士,2022,就业,华为技术有限公司,1
理学部,数学与统计学院,硕士,2022,选调生,石家庄市正定县委组织部,1
理学部,数学与统计学院,硕士,2022,就业,杭州银行股份有限公司,1
理学部,数学与统计学院,硕士,2022,就业,重庆蚂蚁消费金融有限公司,1
理学部,数学与统计学院,硕士,2022,就业,一汽-大众汽车有限公司,1
理学部,数学与统计学院,硕士,2022,就业,成都星野未来科技有限公司杭州分公司,1
理学部,数学与统计学院,硕士,2022,就业,四川省成都华西中学,1
理学部,数学与统计学院,硕士,2022,升学,重庆大学,1
理学部,数学与统计学院,硕士,2022,就业,重庆市渝北区实验中学校,1
理学部,数学与统计学院,硕士,2022,就业,中国光大银行股份有限公司重庆分行,1
理学部,数学与统计学院,博士,2022,就业,重庆工商大学,2
理学部,数学与统计学院,博士,2022,就业,广东白云学院,1
理学部,数学与统计学院,博士,2022,就业,重庆邮电大学,1
理学部,数学与统计学院,博士,2022,就业,鹏城实验室,1
理学部,数学与统计学院,博士,2022,就业,宁波财经学院,1
理学部,数学与统计学院,博士,2022,就业,重庆交通大学,1
理学部,数学与统计学院,本科,2023,升学,重庆大学,25
理学部,数学与统计学院,本科,2023,出国(境)留学或工作,新加坡国立大学,7
理学部,数学与统计学院,本科,2023,升学,武汉大学,5
理学部,数学与统计学院,本科,2023,升学,中国科学技术大学,3
理学部,数学与统计学院,本科,2023,升学,北京理工大学,3
理学部,数学与统计学院,本科,2023,升学,西安交通大学,3
理学部,数学与统计学院,本科,2023,升学,华中科技大学,2
理学部,数学与统计学院,本科,2023,就业,泉州聚龙外国语学校,2
理学部,数学与统计学院,本科,2023,升学,北京师范大学,2
理学部,数学与统计学院,本科,2023,就业,合肥我们方田教育科技有限公司,2
理学部,数学与统计学院,本科,2023,出国(境)留学或工作,香港城市大学,2
理学部,数学与统计学院,本科,2023,出国(境)留学或工作,田纳西大学,1
理学部,数学与统计学院,本科,2023,就业,国家税务总局德阳市旌阳区税务局,1
理学部,数学与统计学院,本科,2023,就业,深圳市龙华区教育科学研究院附属外国语学校,1
理学部,数学与统计学院,本科,2023,升学,哈尔滨工业大学,1
理学部,数学与统计学院,本科,2023,就业,中国电信股份有限公司湖南分公司,1
理学部,数学与统计学院,本科,2023,就业,重庆长安汽车股份有限公司,1
理学部,数学与统计学院,本科,2023,升学,华南理工大学,1
理学部,数学与统计学院,本科,2023,升学,同济大学,1
理学部,数学与统计学院,本科,2023,就业,重庆铁马工业集团有限公司,1
理学部,数学与统计学院,本科,2023,就业,重庆攸亮科技股份有限公司,1
理学部,数学与统计学院,本科,2023,出国(境)留学或工作,伦敦艺术大学,1
理学部,数学与统计学院,本科,2023,就业,中国移动通信集团浙江有限公司绍兴分公司,1
理学部,数学与统计学院,本科,2023,升学,陕西师范大学,1
理学部,数学与统计学院,本科,2023,就业,江西赣锋锂业股份有限公司,1
理学部,数学与统计学院,本科,2023,就业,蓝月亮(中国)有限公司,1
理学部,数学与统计学院,本科,2023,升学,西南交通大学,1
理学部,数学与统计学院,本科,2023,就业,深圳桃李未来控股有限公司,1
理学部,数学与统计学院,本科,2023,升学,中国人民大学,1
理学部,数学与统计学院,本科,2023,出国(境)留学或工作,悉尼大学,1
理学部,数学与统计学院,本科,2023,就业,招商银行股份有限公司深圳分行,1
理学部,数学与统计学院,本科,2023,就业,中国电信股份有限公司温州分公司,1
理学部,数学与统计学院,本科,2023,就业,中国电信股份有限公司湖北分公司,1
理学部,数学与统计学院,本科,2023,就业,恒生电子股份有限公司,1
理学部,数学与统计学院,本科,2023,升学,商务部国际贸易经济合作研究院,1
理学部,数学与统计学院,本科,2023,选调生,中共重庆市巴南区委组织部,1
理学部,数学与统计学院,本科,2023,升学,电子科技大学,1
理学部,数学与统计学院,本科,2023,出国(境)留学或工作,南安普顿大学,1
理学部,数学与统计学院,本科,2023,就业,深圳市欢太科技有限公司,1
理学部,数学与统计学院,本科,2023,升学,湖南大学,1
理学部,数学与统计学院,本科,2023,就业,交通银行股份有限公司孝感分行,1
理学部,数学与统计学院,本科,2023,就业,上海梦创双杨数据科技股份有限公司,1
理学部,数学与统计学院,本科,2023,升学,浙江大学,1
理学部,数学与统计学院,本科,2023,就业,交通银行股份有限公司重庆市分行,1
理学部,数学与统计学院,本科,2023,就业,贵州兴义农村商业银行股份有限公司,1
理学部,数学与统计学院,本科,2023,升学,复旦大学,1
理学部,数学与统计学院,本科,2023,就业,重庆齿轮箱有限责任公司,1
理学部,数学与统计学院,本科,2023,选调生,柳州市发展和改革委员会,1
理学部,数学与统计学院,本科,2023,升学,对外经济贸易大学,1
理学部,数学与统计学院,本科,2023,升学,重庆医科大学,1
理学部,数学与统计学院,本科,2023,就业,中国工商银行股份有限公司软件开发中心,1
理学部,数学与统计学院,本科,2023,升学,西南财经大学,1
理学部,数学与统计学院,本科,2023,就业,中国联合网络通信有限公司贵州省分公司,1
理学部,数学与统计学院,本科,2023,就业,武汉市东西湖区教育局,1
理学部,数学与统计学院,本科,2023,升学,东南大学,1
理学部,数学与统计学院,本科,2023,选调生,中共贵州省委组织部,1
理学部,数学与统计学院,本科,2023,升学,四川大学,1
理学部,数学与统计学院,本科,2023,升学,国防科学技术大学,1
理学部,数学与统计学院,本科,2023,就业,比亚迪股份有限公司,1
理学部,数学与统计学院,本科,2023,升学,中山大学,1
理学部,数学与统计学院,本科,2023,升学,南开大学,1
理学部,数学与统计学院,本科,2023,升学,上海交通大学,1
理学部,数学与统计学院,本科,2023,选调生,中共临高县委组织部,1
理学部,数学与统计学院,本科,2023,就业,重庆市江北区耀火光教育培训学校有限公司,1
理学部,数学与统计学院,本科,2023,出国(境)留学或工作,新南威尔士大学,1
理学部,数学与统计学院,本科,2023,就业,华夏银行股份有限公司苏州分行,1
理学部,数学与统计学院,本科,2023,升学,大连理工大学,1
理学部,数学与统计学院,本科,2023,升学,首都师范大学,1
理学部,数学与统计学院,本科,2023,升学,中南大学,1
理学部,数学与统计学院,硕士,2023,就业,比亚迪股份有限公司,13
理学部,数学与统计学院,硕士,2023,就业,重庆长安汽车股份有限公司,6
理学部,数学与统计学院,硕士,2023,选调生,中共重庆市委组织部,4
理学部,数学与统计学院,硕士,2023,升学,重庆大学,4
理学部,数学与统计学院,硕士,2023,就业,重庆长安汽车软件科技有限公司,4
理学部,数学与统计学院,硕士,2023,就业,重庆长安新能源汽车科技有限公司,2
理学部,数学与统计学院,硕士,2023,就业,成都飞机工业(集团)有限责任公司,2
理学部,数学与统计学院,硕士,2023,选调生,中共平顶山市委组织部,2
理学部,数学与统计学院,硕士,2023,就业,杭州欣霁广告有限公司,1
理学部,数学与统计学院,硕士,2023,就业,大理州科学技术成果促进转化中心,1
理学部,数学与统计学院,硕士,2023,就业,北京达佳互联信息技术有限公司,1
理学部,数学与统计学院,硕士,2023,就业,中国重型汽车集团有限公司,1
理学部,数学与统计学院,硕士,2023,就业,上海梦创双杨数据科技股份有限公司,1
理学部,数学与统计学院,硕士,2023,就业,中国农业银行股份有限公司重庆市分行,1
